index,Mileage,price,ModelYear,brakes,airbag,camera,controls,speakers,video,bluetooth,alarm,navigations,digital,keyless,heated,leather,armrest,total,Drivetrain,Fuel Type,Transmission,Make,Model
2369,99145.0,8444.0,2011.0,6,1,0,7,1,3,0,0,0,0,2,0,0,2,309,3,3,0,11,113
2370,33448.0,24700.0,2016.0,5,9,1,11,2,6,0,1,0,1,1,7,4,3,489,1,3,0,50,362
2371,8096.0,21995.0,2017.0,4,3,1,9,1,5,0,1,0,0,2,6,3,0,425,2,3,1,18,116
2372,16396.0,28277.0,2015.0,3,3,1,9,2,10,0,1,1,1,2,6,6,0,571,3,3,0,9,104
2373,39897.0,18498.0,2015.0,6,7,0,11,3,9,0,2,1,1,1,0,5,1,539,3,3,0,9,104
2374,20640.0,25000.0,2015.0,2,0,2,9,0,1,0,1,0,0,3,4,3,0,199,1,3,0,0,430
2378,27122.0,42775.0,2017.0,4,3,4,7,2,6,0,0,0,1,0,6,7,0,428,1,3,0,21,353
2379,139231.0,12199.0,2008.0,3,4,0,5,2,4,0,1,1,1,1,2,1,1,564,0,3,0,9,402
2380,76535.0,15495.0,2013.0,3,4,0,5,0,1,0,0,0,0,2,0,1,0,94,3,3,1,50,393
2381,10724.0,17900.0,2015.0,5,7,0,11,1,6,0,2,1,1,1,8,4,3,485,2,3,0,51,236
2382,32055.0,25461.0,2016.0,5,9,1,12,2,4,0,2,1,2,1,3,2,1,500,0,1,0,15,182
2383,59288.0,19500.0,2013.0,5,7,1,13,2,6,0,2,0,1,1,7,6,3,524,2,3,0,21,256
2384,53490.0,15890.0,2015.0,6,9,1,11,4,10,0,1,1,1,1,4,4,3,501,1,3,0,8,85
2385,47256.0,14910.0,2015.0,5,10,0,8,2,3,0,1,2,1,2,0,0,3,478,0,3,0,23,114
2386,78308.0,23700.0,2014.0,5,3,0,11,2,3,0,0,1,1,2,1,2,1,499,0,3,0,23,458
2387,66581.0,31695.0,2014.0,3,9,1,6,0,6,0,0,1,1,2,0,1,2,275,0,3,0,27,238
2388,15600.0,34777.0,2016.0,2,0,0,5,0,2,0,0,0,0,2,2,1,0,195,1,3,0,27,250
2389,30252.0,44200.0,2015.0,5,0,0,7,0,5,0,0,0,0,0,3,0,0,424,1,3,0,21,353
2390,33846.0,30497.0,2015.0,2,0,1,4,0,2,0,0,0,0,1,2,2,0,212,0,3,0,50,27
2391,6006.0,50800.0,2014.0,1,0,1,4,1,3,0,0,0,0,2,1,3,1,321,3,3,0,9,138
2392,48043.0,22590.0,2016.0,2,0,0,5,0,2,0,0,0,0,1,1,2,0,181,1,3,1,4,71
2393,18155.0,89800.0,2012.0,3,0,2,5,0,2,0,1,1,3,1,3,3,0,303,1,3,0,4,355
2394,34361.0,23900.0,2002.0,2,2,0,6,1,2,0,1,1,0,0,4,5,1,381,3,3,0,6,283
2395,49126.0,22485.0,2012.0,3,7,0,13,4,8,0,2,1,1,1,6,3,0,558,0,1,0,17,401
2396,39611.0,39632.0,2015.0,3,4,0,10,2,4,0,1,1,1,0,7,3,1,412,0,3,0,17,401
2397,21210.0,70998.0,2017.0,6,10,1,9,4,10,0,1,1,1,1,6,1,0,564,1,3,0,33,222
2398,75859.0,17495.0,2011.0,1,0,1,3,0,0,0,0,0,0,1,1,1,0,158,2,3,0,18,321
2399,46398.0,15995.0,2013.0,4,5,1,8,2,2,0,1,2,1,2,0,0,2,275,2,3,0,9,436
2400,95031.0,17775.0,2014.0,5,5,0,6,1,2,0,1,0,0,1,2,3,1,295,1,3,0,33,159
2401,55125.0,25388.0,2015.0,5,6,2,6,1,3,0,1,1,0,3,2,3,2,291,1,3,0,27,233
2402,14145.0,119800.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,0,32,326
2403,27296.0,29977.0,2015.0,3,0,0,5,0,2,0,0,0,0,1,0,1,0,203,1,3,0,6,462
2404,37022.0,34277.0,2015.0,2,0,0,5,0,2,0,0,0,0,1,2,2,0,205,1,3,0,4,343
2405,29840.0,29865.0,2017.0,4,5,2,7,1,1,0,1,2,0,2,0,0,1,207,0,3,0,50,422
2406,14956.0,53500.0,2017.0,5,10,1,11,2,9,0,2,1,1,1,6,1,0,563,1,3,0,33,98
2407,19235.0,45083.0,2015.0,2,0,0,3,0,2,0,0,0,0,2,3,1,0,434,2,3,0,33,217
2408,33825.0,20500.0,2010.0,1,0,0,5,0,3,0,0,0,0,1,2,4,1,415,3,3,1,9,104
2409,67472.0,7910.0,2007.0,2,3,0,10,0,1,0,0,0,0,2,2,3,0,214,1,3,0,43,66
2410,71511.0,13874.0,2014.0,3,4,2,8,0,2,0,1,0,1,2,1,2,2,309,1,4,0,47,476
2411,78522.0,19421.0,2013.0,5,3,1,7,0,1,0,0,1,1,2,1,3,3,287,3,3,0,27,233
2412,17671.0,76800.0,2017.0,5,1,1,9,1,3,0,0,0,0,2,2,2,0,296,0,1,0,26,359
2413,20354.0,63800.0,2018.0,5,2,1,9,0,2,0,0,0,0,2,1,2,0,308,1,3,0,4,74
2414,59211.0,45990.0,2015.0,5,7,1,14,3,9,0,2,1,1,1,3,4,0,553,0,3,0,8,175
2415,28171.0,14998.0,2015.0,5,7,1,11,2,7,0,2,0,1,1,0,0,3,472,2,3,0,20,441
2416,24455.0,44998.0,2016.0,5,9,1,12,4,9,0,1,0,0,1,7,5,2,555,1,3,0,33,159
2417,44558.0,30995.0,2014.0,5,7,0,13,3,8,0,1,1,2,1,8,4,4,538,0,3,0,37,82
2421,21265.0,51400.0,2014.0,5,8,0,7,2,4,0,1,0,1,1,5,5,1,461,3,3,0,40,110
2422,44219.0,32500.0,2013.0,5,7,1,13,3,8,0,1,1,1,1,8,4,2,547,3,3,0,22,470
2423,93177.0,12485.0,2005.0,1,1,0,6,0,2,0,1,0,0,2,0,7,0,228,3,3,0,39,237
2424,110579.0,5799.0,2006.0,4,3,0,7,3,2,0,1,0,0,2,0,0,1,531,0,3,0,9,433
2425,18735.0,20949.0,2016.0,5,9,1,12,2,6,0,0,0,2,2,6,4,1,529,2,3,0,35,127
2426,56274.0,12141.0,2015.0,2,3,0,6,1,5,0,1,0,1,0,5,2,1,286,2,3,0,51,252
2427,4967.0,51789.0,2016.0,4,5,2,10,4,9,0,1,1,1,1,3,6,1,498,3,3,0,9,138
2428,810.0,36987.0,2018.0,5,2,0,7,2,2,0,0,1,0,1,1,3,1,197,0,3,0,23,458
2429,12135.0,23997.0,2010.0,5,4,0,5,2,3,0,1,1,0,1,5,6,1,294,3,3,0,9,104
2430,57984.0,34793.0,2017.0,2,4,0,12,1,4,0,1,1,1,0,8,1,1,382,0,3,0,41,2
2431,2742.0,19793.0,2017.0,2,4,0,9,1,4,0,1,0,1,0,5,2,1,401,2,3,0,20,441
2432,27250.0,18493.0,2016.0,2,4,0,11,1,5,0,1,0,1,0,0,3,1,399,2,3,0,18,78
2433,38387.0,73499.0,2016.0,2,4,0,7,2,6,0,0,0,2,0,7,3,0,588,0,3,0,27,238
2434,47878.0,24950.0,2011.0,3,4,0,7,2,9,0,1,1,2,3,5,5,0,578,1,3,0,27,272
2435,49614.0,22422.0,2013.0,2,3,0,9,1,6,0,1,1,1,0,4,5,1,295,0,3,0,18,332
2436,58870.0,38333.0,2015.0,2,3,2,6,1,6,0,1,0,1,0,4,6,1,351,1,3,0,40,291
2437,26027.0,18423.0,2016.0,7,4,2,12,0,2,0,0,0,0,3,4,0,0,473,1,3,0,18,242
2438,71440.0,8750.0,2006.0,4,3,0,9,0,2,0,0,1,1,2,3,4,0,197,1,3,0,6,18
2439,38824.0,35800.0,2015.0,2,4,1,7,1,6,0,1,1,1,0,5,3,0,354,1,3,1,4,383
2440,80986.0,13788.0,2013.0,2,4,0,8,1,3,0,1,1,2,0,4,2,1,279,1,3,0,28,302
2441,81485.0,29994.0,2013.0,6,0,0,7,0,5,0,0,1,0,2,5,7,0,536,0,3,1,23,458
2442,57007.0,28935.0,2015.0,4,1,0,5,0,3,0,0,1,1,1,2,0,2,271,1,3,0,6,463
2443,45172.0,34935.0,2015.0,4,1,0,5,0,3,0,0,1,1,1,2,0,2,271,1,3,0,6,463
2444,5065.0,57377.0,2017.0,2,0,1,5,0,2,0,0,0,0,2,1,2,0,241,0,3,0,26,155
2445,6982.0,48777.0,2017.0,2,0,0,5,0,2,0,0,0,0,1,2,2,0,189,1,3,0,33,159
2446,5600.0,32995.0,2016.0,3,6,1,5,0,6,0,0,1,1,2,4,1,1,277,3,3,1,9,104
2447,43575.0,8900.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,3,0,50,136
2448,42748.0,32999.0,2014.0,4,4,1,9,0,1,0,0,0,0,3,1,2,0,171,3,3,0,6,50
2449,152081.0,12995.0,2007.0,1,3,0,12,0,2,0,0,0,0,2,3,3,0,244,1,3,0,8,175
2450,238263.0,7000.0,2005.0,3,3,0,3,3,0,0,1,0,0,2,0,0,5,456,0,3,0,50,442
2451,21314.0,33555.0,2018.0,2,6,0,8,2,4,0,1,1,1,0,8,4,1,393,3,3,0,23,228
2452,92564.0,20000.0,2011.0,5,7,0,13,2,4,0,2,0,1,1,4,5,3,515,1,3,0,6,464
2453,38811.0,42977.0,2015.0,5,8,1,11,2,8,0,2,0,1,1,5,6,3,565,1,3,0,40,291
2454,11544.0,84877.0,2014.0,5,9,2,12,3,8,0,2,0,1,1,9,7,1,548,1,4,0,6,244
2455,10542.0,179880.0,2017.0,5,3,1,10,1,6,0,0,1,1,2,9,5,0,521,1,3,0,5,92
2456,49355.0,14688.0,2014.0,5,10,1,11,0,5,0,2,1,1,1,7,4,3,478,2,3,0,50,105
2457,97526.0,10643.0,2012.0,5,10,0,11,2,5,0,1,0,1,1,3,3,3,459,2,3,0,50,105
2458,56622.0,24699.0,2014.0,5,7,0,10,3,8,0,1,1,1,1,4,2,1,541,0,3,0,9,402
2459,29994.0,29277.0,2016.0,5,7,0,6,3,3,0,0,0,1,0,0,0,3,474,0,3,0,17,401
2460,98107.0,12547.0,2007.0,4,3,0,4,2,2,0,1,1,1,1,0,0,1,410,0,3,0,15,184
2461,55603.0,29799.0,2015.0,5,3,0,10,2,4,0,2,2,1,1,4,4,1,511,0,3,0,23,458
2462,61415.0,14399.0,2009.0,4,7,0,9,2,2,0,1,1,1,1,0,0,1,415,3,3,0,15,184
2463,11295.0,24999.0,2017.0,5,9,2,12,3,8,0,2,1,1,1,0,3,1,477,3,3,0,9,104
2464,80615.0,11793.0,2011.0,3,8,0,7,2,0,0,0,0,1,0,0,0,1,401,3,3,0,9,402
2465,37701.0,33497.0,2014.0,2,0,0,6,0,2,0,0,0,0,3,4,4,0,311,1,0,0,6,463
2466,54195.0,21468.0,2007.0,3,1,0,9,2,4,0,0,1,0,0,3,2,1,312,0,3,0,9,402
2467,79847.0,12849.0,2007.0,5,4,0,7,1,1,0,1,1,0,1,7,2,1,298,0,3,0,33,217
2468,23307.0,38888.0,2015.0,5,4,1,6,1,1,0,1,1,0,1,4,5,3,297,1,0,0,4,343
2469,78124.0,8499.0,2010.0,5,4,0,7,1,1,0,1,1,0,2,3,5,2,271,2,3,0,51,329
2470,106048.0,11577.0,2011.0,6,4,0,9,3,4,0,1,1,0,1,0,0,1,311,3,3,0,9,104
2471,10498.0,40499.0,2018.0,5,9,0,11,3,6,0,2,1,1,1,7,3,3,552,1,3,0,11,157
2472,148000.0,11625.0,2008.0,2,4,0,7,1,2,0,1,1,1,0,7,4,1,373,0,3,0,50,27
2473,38301.0,14791.0,2015.0,2,4,0,7,1,4,0,1,0,1,0,4,2,1,286,0,3,0,36,325
2474,85048.0,11877.0,2008.0,2,3,0,9,1,5,0,1,0,1,0,2,1,0,290,1,3,0,52,468
2475,80316.0,12485.0,2001.0,2,3,0,7,0,0,0,1,0,0,2,1,4,0,165,1,3,0,4,381
2476,121604.0,10995.0,2006.0,3,2,0,2,0,0,0,0,0,0,2,1,0,1,274,0,1,0,15,184
2477,28968.0,34500.0,2017.0,2,4,1,9,1,3,0,2,1,1,1,3,1,1,367,3,3,0,50,399
2478,14010.0,25800.0,2015.0,2,4,1,8,1,3,0,2,1,1,1,6,4,1,362,1,3,0,20,212
2479,40099.0,20700.0,2015.0,2,4,1,9,1,6,0,1,1,1,1,5,2,1,358,2,3,0,0,430
2480,29800.0,27600.0,2015.0,2,4,1,8,1,7,0,1,1,1,1,3,4,1,368,3,3,0,27,233
2481,14261.0,32495.0,2017.0,5,4,0,9,2,4,0,2,2,1,1,4,3,1,510,0,3,0,23,458
2482,118004.0,8000.0,2010.0,4,2,2,8,0,3,0,1,0,0,2,2,2,0,270,2,3,0,18,321
2483,36851.0,30200.0,2016.0,4,3,0,8,1,6,0,1,0,1,1,1,2,1,455,1,0,0,6,461
2484,15487.0,17300.0,2016.0,5,7,1,10,2,6,0,2,0,1,1,4,0,3,506,1,3,0,20,441
2485,39927.0,18690.0,2017.0,4,9,0,11,1,5,0,3,1,1,2,0,2,3,546,2,3,0,37,293
2486,14114.0,31390.0,2018.0,6,12,0,10,2,8,0,3,1,1,1,5,4,2,541,2,3,0,8,475
2487,16703.0,41990.0,2018.0,5,10,1,15,3,8,0,2,1,1,1,5,5,1,548,2,3,0,8,475
2488,45004.0,37000.0,2016.0,5,4,1,9,2,7,0,1,1,1,1,7,4,1,469,0,3,0,50,442
2489,31244.0,22222.0,2016.0,5,9,2,11,2,6,0,2,0,1,1,0,3,4,481,1,3,1,47,459
2490,41544.0,16614.0,2015.0,5,9,0,11,2,4,0,1,0,1,1,3,0,2,519,2,1,0,11,108
2491,99571.0,15782.0,2004.0,4,3,0,8,3,3,0,2,0,0,1,4,7,1,470,3,3,0,9,138
2492,59563.0,27386.0,2012.0,5,9,0,12,2,6,0,2,1,0,1,8,6,2,520,1,3,0,4,74
2493,44224.0,33986.0,2015.0,5,7,0,11,4,8,0,2,0,0,1,6,6,2,536,1,3,0,21,344
2494,100038.0,9388.0,2009.0,2,4,0,7,1,4,0,0,0,1,0,0,0,1,281,2,4,0,50,105
2498,35904.0,21777.0,2015.0,2,0,0,4,0,2,0,0,0,0,1,2,1,0,167,2,3,1,51,236
2499,4433.0,22993.0,2016.0,2,4,0,8,1,2,0,0,0,1,0,3,0,0,366,3,3,0,41,2
2500,98570.0,8200.0,2013.0,4,3,0,7,1,6,0,0,0,1,1,3,0,0,389,2,3,0,50,136
2501,38609.0,17900.0,2015.0,4,3,1,9,1,6,0,1,1,1,2,6,4,1,451,2,3,0,18,78
2502,19192.0,48199.0,2018.0,2,3,0,8,2,10,0,1,1,2,0,6,4,0,592,0,3,0,9,420
2503,13925.0,34999.0,2018.0,4,4,0,9,3,6,0,1,2,1,0,6,4,1,591,0,3,0,23,228
2504,6793.0,33999.0,2018.0,3,3,1,7,3,9,0,1,1,1,1,8,5,1,573,1,3,0,9,172
2505,79720.0,8994.0,2005.0,3,3,0,8,2,7,0,1,0,0,1,6,5,1,453,2,3,0,0,429
2506,21237.0,29603.0,2017.0,6,2,2,14,1,2,0,0,1,1,3,7,4,0,527,1,3,0,11,157
2507,53341.0,18786.0,2015.0,2,0,1,4,0,2,0,0,0,0,2,0,1,0,164,3,3,1,15,312
2508,6689.0,51800.0,2014.0,2,3,0,6,1,6,0,1,0,1,0,4,3,1,282,3,3,0,30,346
2509,29834.0,16877.0,2015.0,4,4,1,8,1,5,0,1,1,1,2,0,2,0,415,3,3,0,15,312
2510,34085.0,30988.0,2016.0,3,7,0,3,0,1,0,1,0,1,1,0,0,1,272,0,3,0,50,422
2514,91163.0,14939.0,2010.0,5,7,2,10,1,13,0,0,0,0,1,1,3,2,287,1,3,0,0,295
2515,18059.0,34700.0,2017.0,5,7,1,13,2,5,0,2,0,1,1,6,7,3,513,1,3,0,21,351
2516,23274.0,14750.0,2017.0,5,9,1,11,3,5,0,2,1,2,1,8,6,3,494,2,1,0,15,195
2517,26018.0,12999.0,2015.0,5,9,1,10,2,6,0,2,0,1,1,0,0,3,481,2,3,0,20,407
2518,30686.0,30000.0,2015.0,5,7,0,13,2,6,0,2,0,1,1,7,6,3,564,1,3,0,21,351
2522,26612.0,12768.0,2015.0,4,10,0,11,3,7,0,2,1,1,1,1,0,3,497,2,3,0,9,143
2523,139938.0,13990.0,2009.0,4,5,0,17,2,8,0,2,1,1,1,5,2,3,564,0,1,0,9,423
2524,31487.0,7995.0,2012.0,2,3,0,6,1,4,0,1,0,1,0,3,0,0,274,2,2,0,37,263
2525,52405.0,41534.0,2016.0,5,10,1,11,3,7,0,1,1,0,1,8,5,1,560,1,3,0,4,75
2526,11747.0,23977.0,2018.0,4,4,1,10,1,6,0,1,1,1,1,7,6,0,535,2,1,0,11,108
2527,71233.0,7950.0,2013.0,9,3,0,8,1,1,0,1,0,2,3,2,0,2,414,2,3,0,20,163
2528,17548.0,125800.0,2015.0,5,7,2,12,3,9,0,2,2,1,1,7,5,0,510,1,3,0,4,355
2529,7101.0,36800.0,2017.0,5,7,2,13,4,9,0,2,1,1,1,3,5,1,471,3,3,0,37,26
2530,29248.0,52888.0,2017.0,2,0,0,5,0,2,0,0,0,0,2,2,2,0,221,1,3,0,6,464
2531,36094.0,39777.0,2015.0,2,0,1,5,0,2,0,0,0,0,2,2,2,0,219,1,0,0,6,53
2532,29970.0,43995.0,2015.0,2,0,0,5,0,2,0,0,0,0,1,1,2,0,196,1,0,0,40,109
2533,35975.0,35994.0,2014.0,2,0,0,5,0,2,0,0,0,0,1,1,2,0,182,1,0,0,40,109
2534,93294.0,24999.0,2007.0,4,4,1,10,0,1,0,0,0,0,2,2,3,0,211,0,3,0,27,274
2535,146449.0,16995.0,2007.0,4,2,0,2,0,0,0,1,0,0,1,0,1,0,140,0,0,0,15,186
2536,127646.0,9444.0,2007.0,6,2,0,2,0,0,0,1,0,0,2,0,0,1,310,3,3,0,17,401
2537,91104.0,6480.0,2013.0,6,4,0,7,0,2,0,0,0,0,2,0,1,0,138,2,3,0,31,294
2538,30173.0,26999.0,2015.0,5,7,1,17,4,11,0,2,1,1,1,6,5,0,563,1,3,0,17,76
2539,4922.0,42898.0,2018.0,5,9,1,12,2,5,0,2,0,1,1,6,4,3,524,0,3,0,26,358
2540,12724.0,49398.0,2017.0,5,9,1,11,2,8,0,2,1,1,2,6,2,1,560,1,3,0,33,220
2541,2469.0,77998.0,2018.0,5,9,1,10,3,11,0,1,1,1,1,6,1,0,553,3,3,0,33,98
2542,87943.0,7744.0,2007.0,6,8,0,12,2,2,0,3,1,0,2,8,7,2,546,2,3,0,20,390
2543,38453.0,17000.0,2017.0,5,7,1,10,2,4,0,2,0,1,2,8,3,3,499,2,3,0,37,370
2544,33870.0,15000.0,2015.0,5,10,2,11,2,4,0,1,0,1,2,3,3,3,455,2,3,0,50,105
2545,22775.0,25800.0,2015.0,5,10,1,12,2,8,0,2,1,1,1,5,5,3,565,2,3,0,27,174
2546,25677.0,21398.0,2016.0,5,7,1,11,2,5,0,2,1,0,1,7,4,3,475,2,3,0,18,78
2547,8469.0,23995.0,2017.0,4,3,1,9,1,5,0,1,1,0,2,6,5,1,461,2,3,0,18,78
2548,46083.0,11895.0,2011.0,2,3,0,5,0,4,0,1,0,1,0,2,2,1,275,1,3,0,43,63
2549,20839.0,38000.0,2016.0,4,4,1,9,2,8,0,1,1,1,2,7,5,0,476,0,3,0,50,27
2550,68135.0,14669.0,2005.0,4,2,0,7,2,6,0,1,0,0,1,0,5,1,432,3,3,0,39,237
2551,24303.0,22000.0,2016.0,5,7,0,10,2,5,0,1,1,1,1,1,3,3,471,1,3,0,11,113
2552,86665.0,12975.0,2013.0,2,3,1,6,1,5,0,1,0,1,0,5,4,1,326,1,3,0,20,441
2553,4512.0,33000.0,2013.0,4,5,0,10,3,6,0,2,1,1,1,3,6,1,506,3,3,0,9,138
2554,26.0,48500.0,2018.0,3,0,0,9,0,2,0,0,0,0,0,4,2,0,442,1,3,0,21,342
2555,49.0,40200.0,2018.0,5,0,0,7,2,0,0,0,0,2,0,2,2,2,523,1,3,0,21,341
2556,35790.0,33987.0,2016.0,2,0,0,5,0,2,0,0,0,0,1,1,1,0,183,2,3,0,33,159
2557,47351.0,26433.0,2013.0,2,3,1,6,1,4,0,1,0,1,2,5,4,1,334,1,3,0,6,463
2558,36129.0,30772.0,2015.0,4,2,2,8,2,2,0,0,1,0,1,5,4,1,308,0,3,0,9,402
2559,44141.0,27972.0,2016.0,4,4,0,6,2,3,0,1,1,0,1,2,2,1,315,0,3,0,9,402
2560,39046.0,38972.0,2017.0,7,3,2,8,2,1,0,0,1,0,2,2,2,1,318,0,3,0,9,423
2561,40657.0,15772.0,2017.0,5,6,0,10,2,3,0,1,1,0,2,1,2,2,312,2,3,0,9,246
2562,62234.0,17972.0,2004.0,3,2,0,8,1,0,0,1,0,0,2,1,5,1,259,3,3,0,9,138
2563,15204.0,24972.0,2016.0,5,2,0,6,1,2,0,0,1,0,0,0,0,1,150,0,3,0,23,458
2564,57802.0,19995.0,2008.0,1,4,0,3,0,1,0,0,0,0,2,0,1,0,95,2,3,1,18,115
2565,129216.0,11988.0,2010.0,3,5,0,8,0,2,0,0,0,0,1,1,1,1,279,1,3,0,6,463
2566,3207.0,58800.0,2015.0,5,4,0,7,1,1,0,0,0,0,1,1,1,0,306,3,3,0,40,94
2567,4707.0,55800.0,2016.0,4,0,1,11,1,2,0,0,0,0,2,3,2,0,315,3,3,1,11,112
2568,26783.0,58625.0,2015.0,3,0,0,5,0,2,0,0,0,0,1,3,2,0,222,1,3,1,40,291
2569,45430.0,28200.0,2014.0,2,0,0,6,0,2,0,0,0,0,2,4,3,0,334,0,3,0,23,228
2570,98952.0,13495.0,2004.0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,78,0,3,0,23,458
2571,17799.0,39744.0,2016.0,1,0,1,5,0,2,0,0,0,0,1,2,2,0,289,0,3,0,9,402
2572,28485.0,19999.0,2015.0,5,9,1,11,2,6,0,1,1,1,1,4,0,3,476,1,3,0,50,448
2573,183197.0,6444.0,2011.0,5,7,1,12,4,7,0,2,1,1,1,8,3,3,520,1,3,0,47,323
2574,31573.0,18998.0,2013.0,2,5,0,2,1,0,0,0,0,0,0,0,0,0,294,3,3,0,15,184
2575,46692.0,29900.0,2008.0,2,4,0,5,2,6,0,1,0,1,0,5,3,1,279,3,3,0,6,290
2576,3980.0,23993.0,2016.0,5,7,2,13,5,8,0,2,0,1,1,9,5,3,529,1,3,0,47,264
2577,102187.0,6900.0,2008.0,4,5,0,14,3,8,0,2,1,0,1,8,7,1,531,1,3,0,43,67
2578,32469.0,31493.0,2017.0,5,7,1,12,2,5,0,2,1,1,1,7,5,1,490,3,3,0,15,312
2579,71826.0,6990.0,2014.0,4,10,0,8,3,5,0,2,1,1,1,0,0,0,427,2,3,1,9,408
2583,28100.0,20000.0,2014.0,5,7,0,11,3,6,0,1,1,1,1,3,3,3,491,3,3,0,8,146
2584,11075.0,60990.0,2017.0,5,9,2,14,4,10,0,2,0,1,1,10,5,2,555,3,3,1,6,279
2585,98821.0,9299.0,2012.0,5,4,0,11,3,6,0,2,1,1,1,8,4,3,464,2,3,0,51,171
2586,9274.0,37888.0,2017.0,5,6,1,13,3,5,0,2,2,1,1,3,3,3,563,3,3,0,11,112
2587,31428.0,46988.0,2015.0,5,9,1,10,3,9,0,2,1,1,1,7,5,2,557,0,3,0,23,228
2588,6061.0,56990.0,2018.0,5,7,1,10,3,7,0,2,1,2,1,6,3,4,554,0,3,0,26,360
2589,57397.0,9949.0,2008.0,2,4,0,7,1,4,0,1,1,3,0,0,2,0,391,1,3,0,47,248
2590,63578.0,17000.0,2013.0,2,3,0,9,1,4,0,1,1,2,0,2,1,0,287,0,3,0,15,180
2591,80286.0,10499.0,2008.0,4,6,0,8,1,3,0,1,0,0,0,3,5,0,356,1,3,0,40,109
2592,31976.0,18990.0,2015.0,5,9,0,10,2,6,0,2,0,1,1,0,6,3,474,1,3,0,4,380
2593,34338.0,12699.0,2015.0,2,0,1,4,0,2,0,0,0,0,1,0,0,0,129,2,3,1,18,115
2594,4158.0,38828.0,2018.0,4,0,1,9,1,3,0,0,0,0,2,1,3,0,315,1,3,0,4,71
2595,21656.0,32388.0,2017.0,2,0,0,2,4,2,0,0,0,1,0,1,0,0,580,0,3,0,9,402
2596,68683.0,42880.0,2015.0,3,3,2,7,1,1,0,0,1,0,1,5,4,1,305,0,0,0,17,401
2597,52144.0,17490.0,2017.0,5,2,2,7,0,4,0,0,0,1,2,0,0,2,268,2,4,0,50,105
2598,50976.0,8800.0,2014.0,2,4,0,3,0,1,0,1,0,0,2,2,1,0,75,2,3,0,20,163
2599,79465.0,19950.0,2012.0,3,4,1,10,0,1,0,0,0,0,3,3,4,0,228,0,3,0,50,241
2600,35118.0,60000.0,2017.0,5,10,1,13,2,7,0,2,0,1,1,7,5,3,515,1,3,0,40,291
2601,24644.0,21500.0,2015.0,2,4,0,8,1,5,0,1,0,1,1,4,1,0,354,1,3,1,35,129
2602,10703.0,17900.0,2017.0,2,4,1,6,1,4,0,2,1,1,1,6,3,1,352,2,3,0,9,143
2603,7776.0,48756.0,2017.0,4,4,2,10,1,8,0,1,1,1,2,7,2,0,495,1,3,0,33,220
2604,11734.0,32862.0,2018.0,4,4,1,11,1,7,0,1,0,1,2,4,3,0,496,3,3,0,6,29
2605,5832.0,63995.0,2018.0,7,5,1,10,2,6,0,1,0,3,3,1,1,0,586,0,1,0,9,423
2606,36647.0,26690.0,2017.0,5,11,0,12,1,5,0,3,0,1,3,2,2,3,551,0,3,0,26,156
2607,110980.0,75800.0,1998.0,3,2,0,4,1,1,0,2,0,0,0,1,6,0,402,3,3,1,50,421
2608,57857.0,44397.0,2014.0,5,7,2,14,3,11,0,1,1,1,1,7,3,3,553,0,3,0,26,359
2609,86652.0,8995.0,2012.0,4,3,0,6,0,3,0,0,0,0,2,1,1,0,278,1,3,0,35,132
2610,43123.0,26771.0,2015.0,2,3,0,6,1,4,0,0,1,1,0,2,1,0,628,0,3,0,9,402
2611,38275.0,18966.0,2015.0,2,4,0,6,1,3,0,0,0,1,0,0,2,0,376,3,3,1,47,97
2612,67419.0,29989.0,2011.0,2,4,2,11,2,8,0,0,0,1,0,5,3,0,410,1,1,0,8,175
2613,91161.0,11000.0,2015.0,2,4,0,6,1,3,0,0,0,1,0,2,0,1,282,2,3,0,50,105
2614,15378.0,17477.0,2016.0,2,3,0,6,1,3,0,1,0,0,0,4,0,0,280,2,3,1,18,242
2615,47519.0,37875.0,2017.0,2,3,1,8,2,10,0,1,1,2,0,5,4,1,596,0,3,0,9,423
2616,76590.0,29980.0,2016.0,2,4,0,9,0,1,0,0,0,0,2,2,3,0,178,1,3,0,6,463
2617,26878.0,10980.0,2015.0,2,4,1,4,0,1,0,0,0,0,2,0,0,0,72,2,3,1,51,252
2618,20270.0,40900.0,2017.0,3,0,1,6,0,2,0,0,0,0,2,3,3,0,277,1,3,0,21,342
2619,47214.0,28975.0,2015.0,2,3,0,6,1,3,0,0,1,1,0,2,1,1,278,0,3,0,17,401
2620,81970.0,11613.0,2003.0,2,3,0,5,2,5,0,1,0,0,0,5,4,0,281,3,3,0,33,404
2621,25091.0,38500.0,2015.0,3,3,1,9,0,1,0,0,0,0,2,2,3,0,192,3,3,0,6,50
2622,23096.0,36584.0,2017.0,5,10,1,13,4,6,0,1,2,1,1,8,3,2,565,2,3,0,50,400
2623,3532.0,33999.0,2018.0,5,10,1,14,3,7,0,2,1,1,1,7,5,3,528,2,3,0,50,105
2624,20598.0,38327.0,2017.0,5,9,1,10,2,6,0,2,1,1,1,4,0,3,520,0,3,0,50,442
2625,22999.0,20995.0,2017.0,5,9,1,13,2,5,0,1,0,1,1,3,0,3,447,2,4,0,50,333
